date,store_id,region,product_category,marketing_spend,price_index,unemployment_rate,promotions,sales
2023-09-27,1,West,Sports,112.06,97.62,12.26,0,328.85
2023-09-27,2,West,Home,106.39,94.05,12.57,0,306.79
2023-09-27,3,East,Sports,175.31,93.71,12.84,0,319.11
2023-09-27,4,South,Grocery,114.15,98.17,12.59,0,306.85
2023-09-27,5,South,Grocery,190.47,94.25,12.27,0,313.29
2023-09-27,6,South,Home,119.84,96.23,12.51,0,242.27
2023-09-27,7,East,Grocery,111.07,95.07,12.57,0,268.87
2023-09-27,8,North,Apparel,233.78,94.02,11.99,0,309.48
2023-09-27,9,East,Grocery,166.92,95.1,12.53,0,370.95
2023-09-27,10,West,Apparel,25.71,96.19,12.57,0,127.8
2023-09-27,11,South,Sports,120.1,94.74,12.56,0,280.46
2023-09-27,12,East,Apparel,192.01,96.22,12.51,0,347.86
2023-09-28,1,South,Apparel,185.46,96.26,12.65,0,329.61
2023-09-28,2,South,Apparel,69.98,94.61,12.94,0,169.46
2023-09-28,3,North,Electronics,117.68,95.29,12.22,0,362.24
2023-09-28,4,East,Sports,117.03,93.65,12.2,0,240.51
2023-09-28,5,South,Home,67.61,93.9,12.49,0,242.19
2023-09-28,6,East,Grocery,134.7,96.42,12.71,0,296.13
2023-09-28,7,South,Apparel,215.37,94.34,12.24,0,321.79
2023-09-28,8,North,Grocery,37.59,94.69,13.11,0,200.41
2023-09-28,9,East,Apparel,317.62,94.8,12.37,0,407.53
2023-09-28,10,East,Home,194.41,93.11,12.54,0,365.87
2023-09-28,11,South,Sports,104.27,97.63,12.33,0,256.68
2023-09-28,12,East,Electronics,233.5,95.78,12.43,0,420.52
2023-09-29,1,North,Home,134.88,94.82,12.7,0,279.38
2023-09-29,2,West,Apparel,178.63,95.58,12.17,1,353.71
2023-09-29,3,West,Grocery,77.95,94.21,12.53,0,279.13
2023-09-29,4,South,Electronics,60.67,93.95,12.44,0,235.65
2023-09-29,5,East,Grocery,159.85,95.89,12.21,0,269.14
2023-09-29,6,West,Grocery,157.3,95.26,12.7,0,353.92
2023-09-29,7,South,Sports,134.13,94.39,12.62,0,331.7
2023-09-29,8,West,Grocery,121.8,93.72,12.15,0,279.53
2023-09-29,9,North,Home,69.5,93.79,12.98,1,279.94
2023-09-29,10,North,Apparel,67.94,95.14,12.38,0,214.36
2023-09-29,11,North,Grocery,127.49,96.66,12.82,0,325.87
2023-09-29,12,North,Home,56.24,95.66,12.19,0,241.63
2023-09-30,1,South,Home,119.7,93.28,12.98,0,294.28
2023-09-30,2,East,Electronics,237.88,96.85,12.33,0,375.96
2023-09-30,3,East,Electronics,157.3,95.26,12.51,0,320.23
2023-09-30,4,South,Sports,86.65,96.14,11.91,0,169.38
2023-09-30,5,South,Grocery,361.71,95.43,12.83,0,461.77
2023-09-30,6,South,Electronics,160.86,95.87,12.17,0,300.85
2023-09-30,7,North,Sports,162.33,93.79,12.48,0,327.96
2023-09-30,8,West,Electronics,163.26,92.59,12.41,0,387.5
2023-09-30,9,West,Apparel,91.34,93.94,12.7,0,237.37
2023-09-30,10,West,Grocery,24.84,96.01,11.54,0,231.53
2023-09-30,11,North,Grocery,291.36,96.64,12.61,0,402.52
2023-09-30,12,West,Apparel,190.27,97.58,12.62,1,363.33
2023-10-01,1,West,Grocery,216.91,94.58,12.46,0,400.95
2023-10-01,2,West,Grocery,215.28,95.73,12.3,0,382.06
2023-10-01,3,North,Grocery,159.62,98.31,12.25,0,310.98
2023-10-01,4,East,Grocery,146.59,96.03,12.83,0,343.25
2023-10-01,5,East,Home,133.22,94.33,12.86,0,263.01
2023-10-01,6,North,Apparel,229.43,94.74,12.73,0,329.75
2023-10-01,7,West,Home,117.46,94.52,12.93,1,321.69
2023-10-01,8,West,Grocery,59.7,95.77,12.82,0,243.74
2023-10-01,9,South,Home,236.87,97.84,12.42,0,404.06
2023-10-01,10,West,Apparel,334.65,94.16,12.21,0,479.95
2023-10-01,11,North,Apparel,103.43,96.7,12.67,1,293.95
2023-10-01,12,South,Grocery,158.54,96.1,13.04,0,351.1
2023-10-02,1,West,Sports,134.66,96.98,12.72,0,304.14
2023-10-02,2,East,Electronics,326.8,95.48,12.37,0,451.94
2023-10-02,3,West,Electronics,109.94,93.46,12.65,0,314.87
2023-10-02,4,North,Home,225.93,95.59,12.22,0,308.02
2023-10-02,5,East,Home,92.97,95.9,12.47,0,223.91
2023-10-02,6,South,Sports,93.73,96.24,12.75,0,287.24
2023-10-02,7,West,Sports,49.95,95.62,12.6,0,192.08
2023-10-02,8,South,Apparel,59.8,96.59,12.16,0,180.48
2023-10-02,9,South,Home,61.85,96.8,12.44,0,218.08
2023-10-02,10,East,Sports,148.28,93.91,12.81,0,294.3
2023-10-02,11,West,Electronics,147.69,94.78,12.06,0,319.05
2023-10-02,12,East,Sports,146.75,95.09,12.97,0,281.27
2023-10-03,1,East,Home,87.36,95.22,12.72,0,211.72
2023-10-03,2,West,Apparel,262.46,99.45,12.54,0,376.65
2023-10-03,3,North,Electronics,138.94,92.93,12.61,0,349.13
2023-10-03,4,South,Grocery,143.17,94.87,13.01,0,333.82
2023-10-03,5,East,Home,280.21,96.94,12.48,0,332.99
2023-10-03,6,North,Grocery,36.65,96.48,12.7,0,221.39
2023-10-03,7,West,Apparel,103.87,98.86,12.28,0,248.04
2023-10-03,8,West,Apparel,72.07,95.46,12.64,1,223.11
2023-10-03,9,North,Electronics,164.15,95.45,12.16,0,356.8
2023-10-03,10,East,Home,141.45,94.96,12.6,0,303.85
2023-10-03,11,North,Sports,121.29,99.15,12.17,0,251.9
2023-10-03,12,East,Sports,195.59,95.88,12.94,0,322.45
2023-10-04,1,West,Sports,168.28,93.31,12.53,0,314.06
2023-10-04,2,West,Grocery,375.78,91.56,12.62,0,544.66
2023-10-04,3,West,Electronics,138.68,93.15,12.79,0,319.09
2023-10-04,4,East,Sports,140.74,93.87,12.35,0,324.67
2023-10-04,5,North,Grocery,140.23,95.42,12.57,0,321.44
2023-10-04,6,South,Sports,132.73,95.91,12.49,0,317.75
2023-10-04,7,North,Apparel,182.68,94.66,12.71,0,318.22
2023-10-04,8,East,Home,94.69,96.43,12.41,0,188.44
2023-10-04,9,South,Grocery,264.29,93.91,11.98,0,362.63
2023-10-04,10,South,Electronics,57.05,96.77,12.69,1,277.25
2023-10-04,11,East,Grocery,267.3,92.97,12.52,0,390.43
2023-10-04,12,West,Grocery,115.7,95.88,12.71,0,277.91
2023-10-05,1,North,Grocery,144.48,95.39,12.48,0,292.13
2023-10-05,2,East,Sports,92.92,95.19,12.8,0,206.08
2023-10-05,3,North,Sports,104.75,93.28,12.89,0,281.06
2023-10-05,4,South,Apparel,79.88,98.98,11.99,0,229.16
2023-10-05,5,North,Sports,109.75,94.81,13.1,0,222.66
2023-10-05,6,South,Sports,153.14,98.06,12.3,0,261.23
2023-10-05,7,East,Grocery,230.78,96.57,12.89,0,327.05
2023-10-05,8,East,Grocery,85.98,97.5,12.23,0,244.34
2023-10-05,9,East,Electronics,90.27,96.2,11.77,0,257.94
2023-10-05,10,East,Apparel,192.85,93.73,12.19,0,297.75
2023-10-05,11,North,Apparel,254.12,96.11,12.63,0,381.6
2023-10-05,12,East,Grocery,194.24,94.59,12.47,0,344.65
2023-10-06,1,West,Home,135.27,97.33,12.16,0,323.82
2023-10-06,2,East,Apparel,130.84,96.16,12.6,0,228.31
2023-10-06,3,North,Apparel,76.24,94.93,12.79,0,221.86
2023-10-06,4,South,Sports,108.15,94.8,12.76,0,283.25
2023-10-06,5,South,Apparel,99.12,97.12,12.25,0,221.96
2023-10-06,6,North,Home,233.41,95.12,13.01,0,354.96
2023-10-06,7,West,Electronics,260.3,94.34,12.94,0,480.67
2023-10-06,8,North,Apparel,229.13,95.22,12.4,0,371.33
2023-10-06,9,North,Home,51.45,97.68,13.06,0,197.37
2023-10-06,10,East,Grocery,109.62,93.74,12.77,1,380.59
2023-10-06,11,East,Apparel,179.2,95.96,12.45,0,287.32
2023-10-06,12,West,Sports,346.63,99.68,12.13,0,430.95
2023-10-07,1,East,Apparel,420.58,98.38,12.8,0,517.33
2023-10-07,2,East,Electronics,249.87,95.31,12.12,0,384.37
2023-10-07,3,North,Apparel,141.7,94.92,12.7,0,224.44
2023-10-07,4,South,Apparel,92.22,94.24,12.49,0,227.09
2023-10-07,5,South,Grocery,319.38,96.07,12.46,0,480.08
2023-10-07,6,South,Apparel,281.52,101.58,12.66,0,336.53
2023-10-07,7,South,Electronics,72.33,96.61,12.61,0,245.34
2023-10-07,8,West,Electronics,86.88,96.66,11.95,0,305.58
2023-10-07,9,North,Electronics,240.67,94.82,12.5,0,412.41
2023-10-07,10,West,Home,144.89,94.78,12.17,0,323.72
2023-10-07,11,North,Apparel,228.08,93.5,12.2,0,328.59
2023-10-07,12,North,Electronics,47.1,93.97,12.93,0,286.95
2023-10-08,1,North,Home,157.85,96.18,11.92,0,292.09
2023-10-08,2,North,Grocery,300.88,95.4,12.79,0,446.29
2023-10-08,3,North,Electronics,213.39,94.71,12.36,0,353.19
2023-10-08,4,East,Electronics,188.43,97.08,12.68,0,357.86
2023-10-08,5,North,Electronics,142.12,94.02,12.32,0,339.26
2023-10-08,6,South,Sports,217.38,95.64,11.82,0,348.6
2023-10-08,7,South,Apparel,166.78,93.56,12.28,0,268.76
2023-10-08,8,East,Electronics,109.44,95.69,12.52,0,314.05
2023-10-08,9,North,Apparel,131.88,95.92,12.73,0,306.34
2023-10-08,10,East,Sports,183.0,95.02,12.64,0,306.27
2023-10-08,11,East,Grocery,108.02,95.61,12.76,0,250.9
2023-10-08,12,South,Sports,153.93,95.03,12.25,0,313.24
2023-10-09,1,South,Sports,130.07,93.56,12.96,0,253.39
2023-10-09,2,North,Electronics,210.86,95.71,12.68,0,344.42
2023-10-09,3,North,Sports,153.03,94.9,12.73,0,313.66
2023-10-09,4,South,Apparel,89.59,96.91,12.3,0,199.8
2023-10-09,5,East,Apparel,153.67,96.48,12.9,0,322.12
2023-10-09,6,North,Electronics,176.66,94.11,12.51,1,402.49
2023-10-09,7,South,Sports,165.78,95.53,12.33,0,299.48
2023-10-09,8,West,Grocery,340.8,97.87,12.92,0,530.54
2023-10-09,9,South,Home,57.72,95.28,12.97,0,188.3
2023-10-09,10,North,Apparel,58.51,96.41,12.93,0,224.82
2023-10-09,11,East,Home,87.35,95.93,12.51,0,231.3
2023-10-09,12,West,Apparel,156.67,96.02,12.65,0,368.48
2023-10-10,1,South,Home,100.83,92.19,12.54,0,268.36
2023-10-10,2,North,Grocery,148.08,97.36,12.26,0,378.46
2023-10-10,3,North,Home,151.15,95.33,12.77,0,359.87
2023-10-10,4,North,Sports,88.72,95.45,13.06,0,220.13
2023-10-10,5,South,Home,111.73,96.25,12.44,0,304.94
2023-10-10,6,East,Grocery,154.81,94.25,13.14,0,369.07
2023-10-10,7,North,Electronics,84.28,96.93,13.07,0,322.75
2023-10-10,8,East,Home,209.81,95.03,12.64,0,312.75
2023-10-10,9,North,Home,113.84,93.75,12.37,1,282.07
2023-10-10,10,East,Home,94.22,97.33,12.31,0,310.05
2023-10-10,11,East,Home,60.54,94.95,13.18,0,288.74
2023-10-10,12,South,Sports,271.75,94.34,12.47,0,388.04
2023-10-11,1,West,Grocery,182.14,97.32,12.55,0,325.13
2023-10-11,2,West,Apparel,345.82,93.8,12.59,0,448.85
2023-10-11,3,North,Home,116.26,95.03,12.49,0,255.89
2023-10-11,4,East,Apparel,296.35,95.04,12.35,0,373.59
2023-10-11,5,North,Home,154.34,94.6,12.46,0,286.89
2023-10-11,6,North,Home,200.07,92.77,12.9,0,332.4
2023-10-11,7,West,Sports,152.23,99.26,12.62,0,350.84
2023-10-11,8,North,Electronics,239.0,96.55,12.77,0,417.19
2023-10-11,9,South,Home,58.68,95.91,13.0,0,217.3
2023-10-11,10,West,Sports,134.45,98.78,12.25,0,241.55
2023-10-11,11,North,Apparel,90.04,96.14,12.67,0,295.76
2023-10-11,12,North,Grocery,123.25,94.0,12.6,0,318.69
2023-10-12,1,South,Grocery,73.25,96.81,12.68,0,218.77
2023-10-12,2,South,Sports,298.45,97.25,13.12,0,367.78
2023-10-12,3,West,Electronics,98.9,97.05,13.07,0,285.14
2023-10-12,4,South,Home,211.05,98.37,12.39,1,360.14
2023-10-12,5,West,Grocery,82.51,96.94,12.86,0,277.3
2023-10-12,6,East,Home,111.14,96.48,12.85,0,269.37
2023-10-12,7,East,Home,157.2,96.19,12.19,0,321.63
2023-10-12,8,West,Home,363.68,92.24,12.69,1,567.27
2023-10-12,9,East,Apparel,189.04,96.97,12.41,0,291.12
2023-10-12,10,West,Electronics,130.32,94.03,12.47,0,329.25
2023-10-12,11,North,Grocery,58.03,94.86,12.78,0,228.18
2023-10-12,12,West,Home,99.22,96.98,12.7,0,271.35
2023-10-13,1,South,Apparel,218.46,96.71,12.28,0,305.16
2023-10-13,2,North,Electronics,87.01,96.71,12.14,0,281.55
2023-10-13,3,North,Electronics,108.43,95.25,12.33,0,308.44
2023-10-13,4,West,Electronics,184.44,94.89,12.78,0,356.61
2023-10-13,5,South,Home,120.97,93.97,12.53,0,253.8
2023-10-13,6,East,Apparel,219.04,97.82,11.8,0,349.21
2023-10-13,7,East,Sports,92.59,95.9,12.2,0,283.03
2023-10-13,8,North,Electronics,120.44,96.19,13.01,0,299.67
2023-10-13,9,West,Home,153.46,94.54,12.1,0,302.53
2023-10-13,10,South,Grocery,194.6,96.53,12.3,0,338.97
2023-10-13,11,West,Home,166.77,96.12,12.44,0,334.04
2023-10-13,12,East,Sports,166.18,97.81,12.12,0,294.48
2023-10-14,1,East,Sports,60.53,96.57,12.49,0,246.01
2023-10-14,2,North,Electronics,122.15,95.88,12.6,0,314.14
2023-10-14,3,West,Electronics,210.08,98.76,12.37,0,381.96
2023-10-14,4,West,Home,61.9,96.45,12.31,0,204.7
2023-10-14,5,East,Home,264.27,98.19,12.2,1,446.0
2023-10-14,6,West,Home,289.47,94.78,12.5,0,458.96
2023-10-14,7,North,Electronics,140.1,97.17,12.57,0,351.62
2023-10-14,8,South,Sports,200.42,95.47,12.43,0,379.43
2023-10-14,9,East,Apparel,89.84,97.02,12.37,0,227.63
2023-10-14,10,West,Home,116.93,96.95,12.43,0,252.17
2023-10-14,11,South,Grocery,271.63,97.51,12.56,0,421.58
2023-10-14,12,West,Home,183.13,96.6,12.26,0,335.62
2023-10-15,1,North,Sports,350.23,95.2,13.33,0,393.46
2023-10-15,2,West,Sports,42.23,96.63,12.51,0,221.93
2023-10-15,3,West,Home,53.62,97.32,13.04,0,229.47
2023-10-15,4,South,Sports,144.76,96.66,12.43,0,271.34
2023-10-15,5,North,Home,110.17,96.76,12.46,0,261.28
2023-10-15,6,East,Home,118.31,95.46,12.1,0,254.0
2023-10-15,7,West,Sports,105.99,97.19,12.38,0,272.67
2023-10-15,8,East,Grocery,102.95,94.57,12.33,0,307.4
2023-10-15,9,East,Electronics,400.23,95.63,12.55,0,534.55
2023-10-15,10,North,Sports,92.39,96.58,12.53,0,246.44
2023-10-15,11,North,Apparel,20.38,97.1,12.4,0,195.22
2023-10-15,12,East,Grocery,20.7,94.87,12.0,0,240.43
2023-10-16,1,North,Grocery,205.07,94.98,12.7,0,350.13
2023-10-16,2,West,Electronics,43.21,96.45,12.62,0,214.62
2023-10-16,3,West,Grocery,201.5,94.42,12.63,0,404.94
2023-10-16,4,East,Home,186.91,96.34,12.69,0,370.8
2023-10-16,5,East,Electronics,106.5,97.48,12.66,0,296.36
2023-10-16,6,South,Apparel,79.98,95.42,12.49,0,218.89
2023-10-16,7,South,Grocery,271.91,92.91,12.42,0,421.88
2023-10-16,8,North,Electronics,132.62,96.95,12.63,1,380.9
2023-10-16,9,East,Electronics,66.0,94.06,12.5,0,263.19
2023-10-16,10,East,Apparel,80.16,95.75,12.55,0,205.31
2023-10-16,11,North,Sports,118.38,97.03,12.97,0,286.88
2023-10-16,12,East,Electronics,260.77,93.15,12.72,0,435.03
2023-10-17,1,West,Home,91.21,94.97,12.38,0,260.36
2023-10-17,2,West,Grocery,161.4,94.72,12.02,0,334.33
2023-10-17,3,North,Home,162.19,93.88,12.52,0,345.75
2023-10-17,4,North,Grocery,223.47,96.31,13.09,0,428.72
2023-10-17,5,West,Sports,231.01,95.02,12.0,0,349.29
2023-10-17,6,West,Grocery,261.19,94.48,12.29,0,475.32
2023-10-17,7,North,Home,124.89,96.94,12.62,0,288.16
2023-10-17,8,North,Apparel,287.36,96.85,12.41,0,341.15
2023-10-17,9,East,Home,259.84,93.36,12.7,0,331.02
2023-10-17,10,East,Apparel,76.18,92.89,12.62,0,199.07
2023-10-17,11,East,Grocery,45.75,95.68,12.57,0,259.93
2023-10-17,12,West,Apparel,152.83,94.52,12.63,0,307.42
2023-10-18,1,West,Electronics,286.65,94.27,12.26,0,487.82
2023-10-18,2,South,Grocery,116.67,99.85,12.79,0,292.66
2023-10-18,3,East,Electronics,104.69,99.09,12.44,0,368.24
2023-10-18,4,East,Sports,199.43,94.51,12.2,0,316.94
2023-10-18,5,West,Apparel,133.21,95.47,12.5,0,269.38
2023-10-18,6,North,Sports,124.61,95.14,12.57,0,321.34
2023-10-18,7,North,Sports,199.54,96.1,12.18,0,374.38
2023-10-18,8,East,Grocery,41.19,96.65,12.76,0,220.6
2023-10-18,9,North,Sports,50.85,94.35,12.58,0,221.49
2023-10-18,10,West,Home,112.17,97.04,12.59,0,289.91
2023-10-18,11,South,Grocery,141.65,95.73,12.38,0,382.88
2023-10-18,12,North,Grocery,157.31,98.02,12.6,0,281.09
2023-10-19,1,East,Home,95.66,96.63,12.62,0,253.5
2023-10-19,2,East,Apparel,69.56,96.25,12.46,0,209.72
2023-10-19,3,West,Home,42.2,97.95,12.72,0,199.83
2023-10-19,4,East,Sports,372.4,98.03,12.21,0,440.61
2023-10-19,5,West,Sports,62.43,95.82,12.29,0,314.17
2023-10-19,6,South,Electronics,120.82,95.72,13.14,0,310.47
2023-10-19,7,South,Sports,210.77,93.46,12.56,0,363.68
2023-10-19,8,West,Apparel,85.77,96.36,12.54,0,245.01
2023-10-19,9,West,Grocery,101.85,94.68,12.5,0,269.74
2023-10-19,10,West,Sports,71.25,95.72,12.77,0,266.75
2023-10-19,11,North,Sports,159.94,95.95,12.57,0,319.1
2023-10-19,12,South,Grocery,75.45,94.7,12.0,0,252.84
2023-10-20,1,West,Apparel,47.6,96.49,12.55,0,166.8
2023-10-20,2,South,Apparel,166.4,96.97,12.65,1,336.46
2023-10-20,3,East,Home,408.29,95.47,12.32,0,518.39
2023-10-20,4,West,Grocery,376.0,93.0,12.43,1,569.39
2023-10-20,5,North,Apparel,40.84,95.49,12.28,0,211.56
2023-10-20,6,West,Grocery,51.67,96.87,12.43,0,202.86
2023-10-20,7,East,Apparel,151.12,94.93,12.85,1,273.82
2023-10-20,8,East,Sports,67.6,97.18,12.75,0,235.68
2023-10-20,9,South,Home,176.56,96.72,13.17,0,296.46
2023-10-20,10,South,Electronics,212.87,93.52,12.44,0,377.57
2023-10-20,11,South,Apparel,212.44,95.07,12.53,0,343.93
2023-10-20,12,North,Apparel,155.87,95.02,13.18,0,273.82
2023-10-21,1,East,Home,174.77,92.12,12.52,0,319.18
2023-10-21,2,West,Sports,270.85,95.43,12.73,0,397.47
2023-10-21,3,West,Home,95.27,98.53,12.71,0,262.02
2023-10-21,4,North,Apparel,82.92,96.98,12.4,0,272.99
2023-10-21,5,South,Grocery,344.66,98.64,13.22,0,456.43
2023-10-21,6,South,Electronics,222.71,94.25,12.77,1,399.51
2023-10-21,7,East,Grocery,360.98,94.28,12.43,0,498.43
2023-10-21,8,South,Electronics,237.96,93.87,12.25,0,442.36
2023-10-21,9,West,Electronics,74.23,98.32,12.43,0,331.31
2023-10-21,10,North,Electronics,147.22,96.48,11.79,0,312.06
2023-10-21,11,East,Sports,303.06,94.68,12.32,0,398.64
2023-10-21,12,East,Electronics,156.54,96.5,12.67,0,409.06
2023-10-22,1,West,Grocery,98.93,95.24,12.5,0,327.93
2023-10-22,2,North,Home,81.64,96.75,12.1,0,257.22
2023-10-22,3,South,Apparel,104.09,95.49,11.89,1,266.72
2023-10-22,4,North,Sports,190.26,96.19,12.52,0,347.68
2023-10-22,5,North,Sports,232.52,94.68,12.74,0,380.08
2023-10-22,6,East,Home,153.0,97.7,12.94,0,341.16
2023-10-22,7,North,Apparel,102.31,95.19,12.15,0,228.65
2023-10-22,8,North,Grocery,72.5,94.57,12.28,0,258.51
2023-10-22,9,East,Sports,178.13,96.01,12.46,0,328.88
2023-10-22,10,West,Apparel,466.01,96.47,12.03,0,547.93
2023-10-22,11,West,Apparel,124.81,96.18,12.2,0,212.58
2023-10-22,12,South,Electronics,100.25,96.48,12.49,0,252.11
2023-10-23,1,South,Apparel,219.16,92.76,12.68,0,348.25
2023-10-23,2,East,Home,81.65,94.67,12.02,0,264.22
2023-10-23,3,West,Grocery,96.92,94.68,12.26,0,270.97
2023-10-23,4,North,Home,75.91,93.42,13.2,0,266.71
2023-10-23,5,East,Electronics,89.84,97.11,12.59,0,304.39
2023-10-23,6,East,Sports,190.64,96.37,12.57,0,310.95
2023-10-23,7,West,Home,128.83,95.72,12.21,0,286.0
2023-10-23,8,South,Grocery,59.0,98.29,12.67,0,211.58
2023-10-23,9,South,Grocery,137.01,91.36,12.28,0,319.29
2023-10-23,10,West,Grocery,292.46,97.63,12.4,0,428.68
2023-10-23,11,East,Electronics,203.1,94.07,12.7,0,405.32
2023-10-23,12,North,Electronics,72.28,97.11,12.65,0,218.49
2023-10-24,1,South,Grocery,194.24,98.72,12.38,0,355.02
2023-10-24,2,West,Grocery,212.58,97.1,12.62,0,368.08
2023-10-24,3,East,Electronics,272.0,96.19,12.58,0,418.1
2023-10-24,4,South,Home,233.72,92.67,12.97,0,412.91
2023-10-24,5,West,Electronics,132.13,94.79,12.19,0,333.88
2023-10-24,6,West,Grocery,173.65,94.23,13.05,1,403.88
2023-10-24,7,East,Electronics,229.59,95.89,12.4,0,356.68
2023-10-24,8,South,Grocery,102.39,98.48,12.23,0,300.47
2023-10-24,9,South,Apparel,119.7,93.7,12.64,0,250.85
2023-10-24,10,West,Grocery,207.66,97.5,12.04,0,375.97
2023-10-24,11,West,Electronics,112.32,94.45,12.78,0,295.09
2023-10-24,12,East,Electronics,77.6,92.56,12.39,0,282.7
2023-10-25,1,West,Home,138.02,96.53,12.76,0,275.98
2023-10-25,2,West,Grocery,309.33,96.35,12.34,0,449.66
2023-10-25,3,West,Electronics,68.88,96.62,12.65,0,330.67
2023-10-25,4,South,Grocery,173.06,95.8,12.15,0,299.83
2023-10-25,5,North,Grocery,46.95,95.3,12.45,0,209.75
2023-10-25,6,West,Sports,201.04,91.33,12.86,0,333.11
2023-10-25,7,East,Home,334.04,95.39,12.8,0,506.98
2023-10-25,8,North,Electronics,178.25,96.57,12.82,0,376.78
2023-10-25,9,South,Home,137.29,93.05,12.71,0,270.05
2023-10-25,10,South,Electronics,266.88,98.01,12.75,0,358.67
2023-10-25,11,West,Apparel,278.58,93.25,12.55,0,429.43
2023-10-25,12,East,Grocery,122.54,96.12,12.44,0,253.17
2023-10-26,1,North,Electronics,190.01,94.43,12.43,0,407.98
2023-10-26,2,South,Apparel,249.71,101.07,12.51,0,377.94
2023-10-26,3,South,Sports,265.89,95.04,12.35,0,375.81
2023-10-26,4,West,Grocery,158.91,94.95,12.41,0,332.18
2023-10-26,5,West,Home,276.09,96.7,12.93,0,405.82
2023-10-26,6,South,Grocery,108.54,95.72,11.88,0,209.19
2023-10-26,7,South,Sports,87.95,98.15,12.83,0,217.41
2023-10-26,8,East,Grocery,108.29,96.19,12.27,0,261.45
2023-10-26,9,South,Electronics,124.33,95.76,12.53,0,329.73
2023-10-26,10,West,Grocery,150.33,96.01,12.43,0,377.73
2023-10-26,11,South,Home,294.55,97.02,12.72,0,443.33
2023-10-26,12,West,Sports,178.07,94.38,12.17,0,297.89
2023-10-27,1,South,Electronics,138.8,98.25,12.42,0,266.05
2023-10-27,2,North,Sports,445.57,95.09,12.4,0,576.08
2023-10-27,3,South,Electronics,130.89,95.74,12.08,0,343.94
2023-10-27,4,West,Apparel,128.45,95.12,12.5,0,344.59
2023-10-27,5,East,Apparel,139.12,97.43,12.46,0,271.25
2023-10-27,6,North,Home,212.32,96.22,12.23,0,355.45
2023-10-27,7,West,Sports,97.96,95.21,12.24,0,278.92
2023-10-27,8,East,Apparel,95.92,90.87,12.94,0,236.59
2023-10-27,9,North,Grocery,52.27,95.12,12.21,0,209.05
2023-10-27,10,South,Sports,67.62,96.98,12.8,0,200.94
2023-10-27,11,North,Electronics,143.96,96.48,12.68,0,306.44
2023-10-27,12,West,Home,279.8,96.54,11.8,0,438.33
2023-10-28,1,West,Electronics,88.18,96.18,12.14,0,262.14
2023-10-28,2,South,Apparel,138.86,95.24,12.45,0,268.54
2023-10-28,3,South,Grocery,264.99,94.66,12.33,1,423.92
2023-10-28,4,East,Home,86.33,95.99,12.49,0,288.14
2023-10-28,5,West,Apparel,220.06,92.76,12.81,0,312.58
2023-10-28,6,West,Apparel,266.31,96.19,12.85,0,338.5
2023-10-28,7,South,Grocery,173.67,97.08,12.65,0,304.99
2023-10-28,8,South,Home,192.79,96.8,12.65,0,305.89
2023-10-28,9,South,Home,102.16,92.62,12.3,1,285.18
2023-10-28,10,South,Electronics,61.54,93.9,12.44,0,258.78
2023-10-28,11,East,Grocery,136.01,97.46,12.94,0,271.57
2023-10-28,12,South,Sports,132.43,93.95,12.62,0,256.86
2023-10-29,1,West,Apparel,316.3,93.9,12.88,0,403.44
2023-10-29,2,East,Sports,214.15,94.85,13.52,0,329.0
2023-10-29,3,West,Electronics,188.44,97.07,12.57,0,371.1
2023-10-29,4,North,Home,238.99,95.19,12.82,0,389.25
2023-10-29,5,South,Grocery,116.19,95.61,11.97,0,232.99
2023-10-29,6,West,Apparel,181.49,94.05,12.21,0,336.68
2023-10-29,7,West,Home,180.29,94.68,12.45,0,392.41
2023-10-29,8,East,Electronics,126.68,95.85,12.86,1,364.6
2023-10-29,9,North,Sports,101.64,95.2,12.52,1,269.75
2023-10-29,10,North,Electronics,101.28,98.0,12.57,0,342.88
2023-10-29,11,East,Apparel,31.17,94.74,12.36,0,195.22
2023-10-29,12,West,Grocery,301.68,95.54,12.03,1,523.65
2023-10-30,1,North,Electronics,210.47,94.65,12.86,0,436.45
2023-10-30,2,East,Sports,291.82,94.87,12.56,0,364.26
2023-10-30,3,West,Grocery,233.31,95.34,12.2,1,460.82
2023-10-30,4,West,Grocery,46.22,97.13,12.41,0,235.99
2023-10-30,5,South,Sports,88.19,94.31,12.6,0,231.09
2023-10-30,6,North,Sports,291.65,94.13,12.62,0,416.99
2023-10-30,7,South,Grocery,223.17,96.92,12.45,0,369.64
2023-10-30,8,South,Sports,93.32,93.96,11.93,0,207.76
2023-10-30,9,West,Grocery,120.81,95.46,13.03,0,330.79
2023-10-30,10,West,Apparel,383.81,93.61,11.9,1,541.18
2023-10-30,11,North,Grocery,201.91,96.35,12.58,0,413.42
2023-10-30,12,West,Apparel,122.89,94.92,12.19,0,249.45
2023-10-31,1,East,Electronics,68.76,96.33,12.69,0,259.52
2023-10-31,2,East,Electronics,228.41,95.79,12.46,0,391.06
2023-10-31,3,South,Home,193.33,94.2,12.18,0,324.48
2023-10-31,4,East,Grocery,152.59,96.62,12.68,0,278.74
2023-10-31,5,West,Grocery,112.57,94.14,12.26,1,326.69
2023-10-31,6,East,Sports,45.36,95.29,12.29,1,277.49
2023-10-31,7,East,Sports,213.6,92.22,12.45,0,337.65
2023-10-31,8,East,Home,99.68,95.93,12.16,0,258.91
2023-10-31,9,South,Grocery,55.33,93.83,12.51,0,219.05
